epoch,cost_train,cost_test,accu_train,accu_test
 4651.0000,    0.0538,    0.0390,    0.9806,    0.9870
 4652.0000,    0.0544,    0.0390,    0.9800,    0.9871
 4653.0000,    0.0543,    0.0390,    0.9806,    0.9871
 4654.0000,    0.0532,    0.0390,    0.9802,    0.9870
 4655.0000,    0.0537,    0.0390,    0.9801,    0.9870
 4656.0000,    0.0536,    0.0390,    0.9799,    0.9870
 4657.0000,    0.0544,    0.0390,    0.9802,    0.9870
 4658.0000,    0.0540,    0.0389,    0.9807,    0.9871
 4659.0000,    0.0538,    0.0389,    0.9807,    0.9870
 4660.0000,    0.0537,    0.0388,    0.9807,    0.9871
 4661.0000,    0.0531,    0.0388,    0.9806,    0.9870
 4662.0000,    0.0544,    0.0389,    0.9805,    0.9869
 4663.0000,    0.0532,    0.0389,    0.9812,    0.9869
 4664.0000,    0.0534,    0.0390,    0.9806,    0.9869
 4665.0000,    0.0541,    0.0390,    0.9805,    0.9869
 4666.0000,    0.0538,    0.0390,    0.9802,    0.9869
 4667.0000,    0.0537,    0.0390,    0.9810,    0.9869
 4668.0000,    0.0537,    0.0389,    0.9806,    0.9869
 4669.0000,    0.0544,    0.0389,    0.9806,    0.9869
 4670.0000,    0.0532,    0.0388,    0.9802,    0.9870
 4671.0000,    0.0544,    0.0388,    0.9811,    0.9870
 4672.0000,    0.0536,    0.0387,    0.9805,    0.9870
 4673.0000,    0.0538,    0.0387,    0.9802,    0.9870
 4674.0000,    0.0540,    0.0387,    0.9805,    0.9870
 4675.0000,    0.0528,    0.0387,    0.9803,    0.9870
 4676.0000,    0.0538,    0.0387,    0.9803,    0.9870
 4677.0000,    0.0532,    0.0387,    0.9802,    0.9871
 4678.0000,    0.0522,    0.0386,    0.9808,    0.9871
 4679.0000,    0.0536,    0.0386,    0.9807,    0.9871
 4680.0000,    0.0529,    0.0386,    0.9806,    0.9871
 4681.0000,    0.0537,    0.0386,    0.9801,    0.9871
 4682.0000,    0.0545,    0.0386,    0.9805,    0.9871
 4683.0000,    0.0537,    0.0386,    0.9812,    0.9871
 4684.0000,    0.0531,    0.0386,    0.9804,    0.9871
 4685.0000,    0.0535,    0.0386,    0.9809,    0.9871
 4686.0000,    0.0536,    0.0386,    0.9805,    0.9871
 4687.0000,    0.0523,    0.0386,    0.9804,    0.9870
 4688.0000,    0.0541,    0.0386,    0.9805,    0.9871
 4689.0000,    0.0541,    0.0386,    0.9809,    0.9871
 4690.0000,    0.0540,    0.0386,    0.9808,    0.9871
 4691.0000,    0.0531,    0.0385,    0.9806,    0.9870
 4692.0000,    0.0526,    0.0385,    0.9807,    0.9870
 4693.0000,    0.0536,    0.0385,    0.9811,    0.9870
 4694.0000,    0.0530,    0.0385,    0.9804,    0.9870
 4695.0000,    0.0533,    0.0385,    0.9806,    0.9870
 4696.0000,    0.0529,    0.0384,    0.9809,    0.9870
 4697.0000,    0.0541,    0.0384,    0.9804,    0.9870
 4698.0000,    0.0531,    0.0384,    0.9809,    0.9870
 4699.0000,    0.0533,    0.0384,    0.9805,    0.9870
 4700.0000,    0.0531,    0.0384,    0.9805,    0.9871
 4701.0000,    0.0528,    0.0384,    0.9813,    0.9870
 4702.0000,    0.0533,    0.0384,    0.9803,    0.9871
 4703.0000,    0.0531,    0.0384,    0.9807,    0.9871
 4704.0000,    0.0532,    0.0384,    0.9806,    0.9871
 4705.0000,    0.0529,    0.0384,    0.9804,    0.9871
 4706.0000,    0.0528,    0.0384,    0.9809,    0.9872
 4707.0000,    0.0535,    0.0384,    0.9812,    0.9872
 4708.0000,    0.0530,    0.0384,    0.9803,    0.9872
 4709.0000,    0.0533,    0.0383,    0.9810,    0.9872
 4710.0000,    0.0542,    0.0383,    0.9799,    0.9872
 4711.0000,    0.0529,    0.0382,    0.9809,    0.9872
 4712.0000,    0.0532,    0.0382,    0.9807,    0.9873
 4713.0000,    0.0530,    0.0382,    0.9805,    0.9873
 4714.0000,    0.0539,    0.0383,    0.9807,    0.9872
 4715.0000,    0.0533,    0.0383,    0.9808,    0.9872
 4716.0000,    0.0532,    0.0383,    0.9808,    0.9872
 4717.0000,    0.0535,    0.0383,    0.9805,    0.9871
 4718.0000,    0.0529,    0.0383,    0.9807,    0.9871
 4719.0000,    0.0526,    0.0383,    0.9807,    0.9871
 4720.0000,    0.0523,    0.0383,    0.9817,    0.9871
 4721.0000,    0.0527,    0.0382,    0.9809,    0.9872
 4722.0000,    0.0532,    0.0381,    0.9807,    0.9873
 4723.0000,    0.0527,    0.0381,    0.9810,    0.9874
 4724.0000,    0.0518,    0.0380,    0.9807,    0.9874
 4725.0000,    0.0534,    0.0380,    0.9810,    0.9874
 4726.0000,    0.0529,    0.0379,    0.9806,    0.9874
 4727.0000,    0.0525,    0.0379,    0.9802,    0.9874
 4728.0000,    0.0523,    0.0380,    0.9809,    0.9873
 4729.0000,    0.0530,    0.0380,    0.9808,    0.9872
 4730.0000,    0.0526,    0.0381,    0.9809,    0.9872
 4731.0000,    0.0521,    0.0381,    0.9811,    0.9872
 4732.0000,    0.0534,    0.0381,    0.9810,    0.9872
 4733.0000,    0.0523,    0.0381,    0.9812,    0.9872
 4734.0000,    0.0514,    0.0380,    0.9814,    0.9872
 4735.0000,    0.0525,    0.0380,    0.9810,    0.9872
 4736.0000,    0.0520,    0.0380,    0.9810,    0.9872
 4737.0000,    0.0526,    0.0379,    0.9806,    0.9873
 4738.0000,    0.0517,    0.0379,    0.9810,    0.9872
 4739.0000,    0.0523,    0.0379,    0.9810,    0.9873
 4740.0000,    0.0528,    0.0379,    0.9808,    0.9874
 4741.0000,    0.0524,    0.0379,    0.9806,    0.9874
 4742.0000,    0.0530,    0.0379,    0.9809,    0.9874
 4743.0000,    0.0523,    0.0379,    0.9810,    0.9873
 4744.0000,    0.0524,    0.0379,    0.9815,    0.9872
 4745.0000,    0.0533,    0.0379,    0.9813,    0.9872
 4746.0000,    0.0527,    0.0379,    0.9814,    0.9873
 4747.0000,    0.0521,    0.0378,    0.9816,    0.9873
 4748.0000,    0.0521,    0.0378,    0.9812,    0.9874
 4749.0000,    0.0529,    0.0378,    0.9804,    0.9875
 4750.0000,    0.0521,    0.0378,    0.9811,    0.9875
 4751.0000,    0.0528,    0.0378,    0.9812,    0.9875
 4752.0000,    0.0519,    0.0378,    0.9811,    0.9875
 4753.0000,    0.0525,    0.0377,    0.9809,    0.9875
 4754.0000,    0.0526,    0.0377,    0.9810,    0.9874
 4755.0000,    0.0526,    0.0377,    0.9809,    0.9873
 4756.0000,    0.0521,    0.0377,    0.9807,    0.9873
 4757.0000,    0.0517,    0.0377,    0.9807,    0.9873
 4758.0000,    0.0517,    0.0377,    0.9810,    0.9875
 4759.0000,    0.0521,    0.0377,    0.9812,    0.9875
 4760.0000,    0.0520,    0.0377,    0.9812,    0.9875
 4761.0000,    0.0531,    0.0377,    0.9812,    0.9875
 4762.0000,    0.0524,    0.0376,    0.9806,    0.9874
 4763.0000,    0.0519,    0.0376,    0.9814,    0.9875
 4764.0000,    0.0527,    0.0375,    0.9814,    0.9875
 4765.0000,    0.0523,    0.0375,    0.9808,    0.9875
 4766.0000,    0.0521,    0.0375,    0.9815,    0.9875
 4767.0000,    0.0521,    0.0376,    0.9811,    0.9875
 4768.0000,    0.0520,    0.0376,    0.9807,    0.9875
 4769.0000,    0.0520,    0.0376,    0.9814,    0.9875
 4770.0000,    0.0521,    0.0376,    0.9808,    0.9874
 4771.0000,    0.0527,    0.0376,    0.9815,    0.9874
 4772.0000,    0.0523,    0.0376,    0.9817,    0.9875
 4773.0000,    0.0519,    0.0376,    0.9808,    0.9875
 4774.0000,    0.0519,    0.0375,    0.9814,    0.9875
 4775.0000,    0.0529,    0.0375,    0.9810,    0.9876
 4776.0000,    0.0520,    0.0375,    0.9813,    0.9876
 4777.0000,    0.0523,    0.0374,    0.9818,    0.9876
 4778.0000,    0.0523,    0.0374,    0.9813,    0.9875
 4779.0000,    0.0520,    0.0374,    0.9808,    0.9875
 4780.0000,    0.0516,    0.0374,    0.9811,    0.9875
 4781.0000,    0.0519,    0.0374,    0.9809,    0.9873
 4782.0000,    0.0518,    0.0374,    0.9820,    0.9873
 4783.0000,    0.0515,    0.0374,    0.9814,    0.9873
 4784.0000,    0.0520,    0.0374,    0.9812,    0.9874
 4785.0000,    0.0523,    0.0374,    0.9813,    0.9874
 4786.0000,    0.0521,    0.0374,    0.9813,    0.9875
 4787.0000,    0.0521,    0.0374,    0.9809,    0.9875
 4788.0000,    0.0513,    0.0374,    0.9812,    0.9875
 4789.0000,    0.0518,    0.0373,    0.9808,    0.9876
 4790.0000,    0.0517,    0.0373,    0.9814,    0.9876
 4791.0000,    0.0517,    0.0372,    0.9816,    0.9875
 4792.0000,    0.0515,    0.0373,    0.9812,    0.9875
 4793.0000,    0.0513,    0.0373,    0.9813,    0.9875
 4794.0000,    0.0516,    0.0373,    0.9814,    0.9875
 4795.0000,    0.0516,    0.0373,    0.9812,    0.9875
 4796.0000,    0.0514,    0.0373,    0.9811,    0.9876
 4797.0000,    0.0515,    0.0373,    0.9815,    0.9876
 4798.0000,    0.0510,    0.0372,    0.9812,    0.9877
 4799.0000,    0.0516,    0.0372,    0.9814,    0.9877
 4800.0000,    0.0518,    0.0371,    0.9817,    0.9876
 4801.0000,    0.0516,    0.0371,    0.9808,    0.9876
 4802.0000,    0.0520,    0.0371,    0.9817,    0.9875
 4803.0000,    0.0511,    0.0371,    0.9815,    0.9875
 4804.0000,    0.0512,    0.0372,    0.9816,    0.9875
 4805.0000,    0.0516,    0.0372,    0.9809,    0.9874
 4806.0000,    0.0506,    0.0372,    0.9817,    0.9874
 4807.0000,    0.0511,    0.0373,    0.9819,    0.9875
 4808.0000,    0.0527,    0.0372,    0.9812,    0.9875
 4809.0000,    0.0515,    0.0372,    0.9809,    0.9875
 4810.0000,    0.0515,    0.0372,    0.9808,    0.9875
 4811.0000,    0.0513,    0.0371,    0.9814,    0.9875
 4812.0000,    0.0510,    0.0371,    0.9818,    0.9876
 4813.0000,    0.0520,    0.0370,    0.9820,    0.9876
 4814.0000,    0.0511,    0.0370,    0.9811,    0.9875
 4815.0000,    0.0513,    0.0370,    0.9817,    0.9877
 4816.0000,    0.0514,    0.0370,    0.9814,    0.9878
 4817.0000,    0.0512,    0.0370,    0.9815,    0.9877
 4818.0000,    0.0519,    0.0370,    0.9819,    0.9877
 4819.0000,    0.0512,    0.0371,    0.9817,    0.9877
 4820.0000,    0.0512,    0.0371,    0.9814,    0.9876
 4821.0000,    0.0518,    0.0371,    0.9814,    0.9876
 4822.0000,    0.0514,    0.0371,    0.9811,    0.9876
 4823.0000,    0.0521,    0.0370,    0.9814,    0.9876
 4824.0000,    0.0504,    0.0370,    0.9812,    0.9876
 4825.0000,    0.0509,    0.0369,    0.9816,    0.9877
 4826.0000,    0.0501,    0.0369,    0.9812,    0.9878
 4827.0000,    0.0501,    0.0368,    0.9812,    0.9878
 4828.0000,    0.0516,    0.0368,    0.9816,    0.9878
 4829.0000,    0.0516,    0.0368,    0.9812,    0.9877
 4830.0000,    0.0509,    0.0369,    0.9815,    0.9877
 4831.0000,    0.0508,    0.0369,    0.9816,    0.9877
 4832.0000,    0.0512,    0.0369,    0.9811,    0.9876
 4833.0000,    0.0513,    0.0368,    0.9814,    0.9877
 4834.0000,    0.0521,    0.0368,    0.9819,    0.9877
 4835.0000,    0.0516,    0.0368,    0.9819,    0.9877
 4836.0000,    0.0510,    0.0368,    0.9814,    0.9877
 4837.0000,    0.0515,    0.0368,    0.9820,    0.9877
 4838.0000,    0.0505,    0.0368,    0.9814,    0.9877
 4839.0000,    0.0514,    0.0368,    0.9815,    0.9878
 4840.0000,    0.0507,    0.0367,    0.9813,    0.9878
 4841.0000,    0.0518,    0.0367,    0.9813,    0.9878
 4842.0000,    0.0502,    0.0367,    0.9816,    0.9878
 4843.0000,    0.0503,    0.0367,    0.9814,    0.9878
 4844.0000,    0.0511,    0.0367,    0.9815,    0.9876
 4845.0000,    0.0510,    0.0367,    0.9817,    0.9877
 4846.0000,    0.0513,    0.0367,    0.9822,    0.9876
 4847.0000,    0.0503,    0.0367,    0.9818,    0.9878
 4848.0000,    0.0507,    0.0367,    0.9818,    0.9878
 4849.0000,    0.0507,    0.0366,    0.9816,    0.9877
 4850.0000,    0.0505,    0.0366,    0.9820,    0.9877
 4851.0000,    0.0507,    0.0365,    0.9813,    0.9877
 4852.0000,    0.0502,    0.0365,    0.9818,    0.9880
 4853.0000,    0.0501,    0.0365,    0.9820,    0.9879
 4854.0000,    0.0504,    0.0365,    0.9817,    0.9878
 4855.0000,    0.0514,    0.0365,    0.9816,    0.9878
 4856.0000,    0.0518,    0.0366,    0.9817,    0.9877
 4857.0000,    0.0503,    0.0366,    0.9814,    0.9878
 4858.0000,    0.0506,    0.0366,    0.9823,    0.9878
 4859.0000,    0.0501,    0.0365,    0.9815,    0.9880
 4860.0000,    0.0501,    0.0365,    0.9822,    0.9880
 4861.0000,    0.0509,    0.0365,    0.9814,    0.9880
 4862.0000,    0.0500,    0.0365,    0.9817,    0.9880
 4863.0000,    0.0503,    0.0364,    0.9821,    0.9880
 4864.0000,    0.0508,    0.0364,    0.9813,    0.9880
 4865.0000,    0.0515,    0.0364,    0.9813,    0.9880
 4866.0000,    0.0499,    0.0364,    0.9814,    0.9880
 4867.0000,    0.0509,    0.0364,    0.9820,    0.9880
 4868.0000,    0.0506,    0.0365,    0.9814,    0.9878
 4869.0000,    0.0512,    0.0364,    0.9818,    0.9878
 4870.0000,    0.0506,    0.0364,    0.9819,    0.9879
 4871.0000,    0.0494,    0.0364,    0.9816,    0.9880
 4872.0000,    0.0506,    0.0364,    0.9817,    0.9880
 4873.0000,    0.0505,    0.0364,    0.9821,    0.9881
 4874.0000,    0.0505,    0.0363,    0.9821,    0.9881
 4875.0000,    0.0502,    0.0363,    0.9820,    0.9882
 4876.0000,    0.0502,    0.0363,    0.9817,    0.9881
 4877.0000,    0.0499,    0.0363,    0.9821,    0.9881
 4878.0000,    0.0504,    0.0363,    0.9822,    0.9881
 4879.0000,    0.0509,    0.0363,    0.9821,    0.9881
 4880.0000,    0.0502,    0.0362,    0.9816,    0.9882
 4881.0000,    0.0503,    0.0362,    0.9816,    0.9880
 4882.0000,    0.0495,    0.0363,    0.9818,    0.9879
 4883.0000,    0.0509,    0.0363,    0.9810,    0.9878
 4884.0000,    0.0505,    0.0363,    0.9818,    0.9878
 4885.0000,    0.0500,    0.0363,    0.9820,    0.9878
 4886.0000,    0.0508,    0.0362,    0.9821,    0.9879
 4887.0000,    0.0509,    0.0362,    0.9819,    0.9880
 4888.0000,    0.0503,    0.0362,    0.9819,    0.9879
 4889.0000,    0.0498,    0.0362,    0.9819,    0.9879
 4890.0000,    0.0505,    0.0361,    0.9822,    0.9880
 4891.0000,    0.0507,    0.0361,    0.9822,    0.9881
 4892.0000,    0.0507,    0.0361,    0.9821,    0.9881
 4893.0000,    0.0508,    0.0361,    0.9820,    0.9881
 4894.0000,    0.0498,    0.0361,    0.9824,    0.9880
 4895.0000,    0.0498,    0.0361,    0.9820,    0.9880
 4896.0000,    0.0500,    0.0361,    0.9819,    0.9880
 4897.0000,    0.0505,    0.0361,    0.9821,    0.9880
 4898.0000,    0.0504,    0.0361,    0.9820,    0.9881
 4899.0000,    0.0496,    0.0361,    0.9817,    0.9881
 4900.0000,    0.0509,    0.0361,    0.9814,    0.9881
 4901.0000,    0.0503,    0.0361,    0.9822,    0.9880
 4902.0000,    0.0503,    0.0360,    0.9816,    0.9881
 4903.0000,    0.0498,    0.0360,    0.9818,    0.9881
 4904.0000,    0.0506,    0.0360,    0.9818,    0.9881
 4905.0000,    0.0504,    0.0360,    0.9817,    0.9881
 4906.0000,    0.0496,    0.0360,    0.9817,    0.9880
 4907.0000,    0.0499,    0.0360,    0.9818,    0.9880
 4908.0000,    0.0493,    0.0360,    0.9816,    0.9880
 4909.0000,    0.0506,    0.0361,    0.9819,    0.9880
 4910.0000,    0.0494,    0.0360,    0.9819,    0.9880
 4911.0000,    0.0491,    0.0360,    0.9810,    0.9880
 4912.0000,    0.0492,    0.0360,    0.9814,    0.9880
 4913.0000,    0.0502,    0.0360,    0.9819,    0.9880
 4914.0000,    0.0496,    0.0359,    0.9823,    0.9882
 4915.0000,    0.0507,    0.0359,    0.9818,    0.9882
 4916.0000,    0.0492,    0.0359,    0.9822,    0.9883
 4917.0000,    0.0490,    0.0358,    0.9816,    0.9882
 4918.0000,    0.0500,    0.0359,    0.9822,    0.9882
 4919.0000,    0.0489,    0.0359,    0.9822,    0.9882
 4920.0000,    0.0497,    0.0359,    0.9821,    0.9882
 4921.0000,    0.0487,    0.0359,    0.9824,    0.9881
 4922.0000,    0.0498,    0.0359,    0.9822,    0.9880
 4923.0000,    0.0498,    0.0359,    0.9818,    0.9881
 4924.0000,    0.0501,    0.0358,    0.9822,    0.9882
 4925.0000,    0.0491,    0.0358,    0.9822,    0.9881
 4926.0000,    0.0493,    0.0358,    0.9815,    0.9881
 4927.0000,    0.0506,    0.0358,    0.9825,    0.9881
 4928.0000,    0.0489,    0.0357,    0.9824,    0.9882
 4929.0000,    0.0494,    0.0357,    0.9819,    0.9882
 4930.0000,    0.0491,    0.0357,    0.9827,    0.9882
 4931.0000,    0.0495,    0.0357,    0.9825,    0.9882
 4932.0000,    0.0496,    0.0357,    0.9825,    0.9881
 4933.0000,    0.0496,    0.0357,    0.9822,    0.9882
 4934.0000,    0.0496,    0.0357,    0.9821,    0.9881
 4935.0000,    0.0495,    0.0357,    0.9821,    0.9881
 4936.0000,    0.0489,    0.0357,    0.9818,    0.9882
 4937.0000,    0.0501,    0.0356,    0.9824,    0.9882
 4938.0000,    0.0503,    0.0356,    0.9821,    0.9882
 4939.0000,    0.0488,    0.0356,    0.9827,    0.9882
 4940.0000,    0.0496,    0.0357,    0.9822,    0.9882
 4941.0000,    0.0505,    0.0357,    0.9823,    0.9881
 4942.0000,    0.0494,    0.0356,    0.9819,    0.9882
 4943.0000,    0.0491,    0.0356,    0.9827,    0.9883
 4944.0000,    0.0493,    0.0355,    0.9821,    0.9882
 4945.0000,    0.0493,    0.0355,    0.9823,    0.9882
 4946.0000,    0.0501,    0.0355,    0.9820,    0.9882
 4947.0000,    0.0491,    0.0355,    0.9822,    0.9882
 4948.0000,    0.0486,    0.0355,    0.9822,    0.9882
 4949.0000,    0.0496,    0.0355,    0.9824,    0.9883
 4950.0000,    0.0495,    0.0356,    0.9826,    0.9883
 4951.0000,    0.0501,    0.0355,    0.9822,    0.9882
 4952.0000,    0.0497,    0.0355,    0.9828,    0.9882
 4953.0000,    0.0487,    0.0355,    0.9822,    0.9882
 4954.0000,    0.0491,    0.0355,    0.9827,    0.9882
 4955.0000,    0.0494,    0.0355,    0.9819,    0.9882
 4956.0000,    0.0485,    0.0355,    0.9817,    0.9882
 4957.0000,    0.0500,    0.0355,    0.9819,    0.9883
 4958.0000,    0.0498,    0.0354,    0.9819,    0.9883
 4959.0000,    0.0489,    0.0354,    0.9822,    0.9883
 4960.0000,    0.0483,    0.0354,    0.9826,    0.9882
 4961.0000,    0.0493,    0.0354,    0.9826,    0.9882
 4962.0000,    0.0501,    0.0354,    0.9829,    0.9882
 4963.0000,    0.0491,    0.0355,    0.9825,    0.9882
 4964.0000,    0.0497,    0.0355,    0.9823,    0.9882
 4965.0000,    0.0493,    0.0355,    0.9820,    0.9882
 4966.0000,    0.0503,    0.0355,    0.9824,    0.9882
 4967.0000,    0.0495,    0.0354,    0.9823,    0.9883
 4968.0000,    0.0492,    0.0353,    0.9821,    0.9883
 4969.0000,    0.0486,    0.0353,    0.9824,    0.9884
 4970.0000,    0.0485,    0.0353,    0.9819,    0.9884
 4971.0000,    0.0486,    0.0353,    0.9823,    0.9884
 4972.0000,    0.0491,    0.0353,    0.9825,    0.9884
 4973.0000,    0.0497,    0.0353,    0.9828,    0.9884
 4974.0000,    0.0484,    0.0353,    0.9818,    0.9883
 4975.0000,    0.0487,    0.0353,    0.9822,    0.9883
 4976.0000,    0.0489,    0.0353,    0.9825,    0.9882
 4977.0000,    0.0488,    0.0353,    0.9825,    0.9882
 4978.0000,    0.0492,    0.0353,    0.9825,    0.9882
 4979.0000,    0.0491,    0.0353,    0.9826,    0.9883
 4980.0000,    0.0489,    0.0353,    0.9821,    0.9884
 4981.0000,    0.0500,    0.0353,    0.9822,    0.9882
 4982.0000,    0.0491,    0.0352,    0.9825,    0.9884
 4983.0000,    0.0494,    0.0352,    0.9828,    0.9883
 4984.0000,    0.0483,    0.0351,    0.9827,    0.9883
 4985.0000,    0.0483,    0.0351,    0.9821,    0.9883
 4986.0000,    0.0495,    0.0352,    0.9823,    0.9884
 4987.0000,    0.0486,    0.0352,    0.9822,    0.9884
 4988.0000,    0.0487,    0.0352,    0.9824,    0.9883
 4989.0000,    0.0479,    0.0352,    0.9822,    0.9883
 4990.0000,    0.0492,    0.0352,    0.9821,    0.9883
 4991.0000,    0.0489,    0.0352,    0.9825,    0.9883
 4992.0000,    0.0488,    0.0351,    0.9822,    0.9883
 4993.0000,    0.0487,    0.0351,    0.9828,    0.9884
 4994.0000,    0.0489,    0.0351,    0.9824,    0.9883
 4995.0000,    0.0485,    0.0351,    0.9827,    0.9884
 4996.0000,    0.0482,    0.0351,    0.9823,    0.9884
 4997.0000,    0.0487,    0.0350,    0.9825,    0.9884
 4998.0000,    0.0483,    0.0350,    0.9830,    0.9884
 4999.0000,    0.0483,    0.0349,    0.9820,    0.9884
 5000.0000,    0.0493,    0.0350,    0.9821,    0.9884
 5001.0000,    0.0484,    0.0350,    0.9829,    0.9884
 5002.0000,    0.0487,    0.0351,    0.9821,    0.9884
 5003.0000,    0.0483,    0.0351,    0.9829,    0.9884
 5004.0000,    0.0493,    0.0351,    0.9824,    0.9884
